account_id,txn_count,total_amount,fraud_signal_count,risk_event_count,incoming_count,outgoing_count,first_step,last_step,fraud_rate,risk_rate,activity_score,activity_band,suspicion_score
C1144871806,13,4882504.59,0,13,13,0,40,495,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1145086027,13,3520242.72,0,13,13,0,187,371,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1145303168,13,1548588.99,0,13,13,0,130,487,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1145313323,13,2534777.18,0,13,13,0,19,538,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1145325277,13,2133622.8,0,13,13,0,48,396,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1145524957,13,5284707.61,0,13,13,0,179,404,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1145907113,13,2657677.33,0,13,13,0,187,379,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1146289134,13,5747231.88,0,13,13,0,212,407,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1146661079,13,3456951.33,0,13,13,0,40,330,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C114705257,13,2622884.25,0,13,13,0,40,688,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1147054844,13,2709942.23,0,13,13,0,16,252,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1147257790,13,2538456.07,0,13,13,0,186,681,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C114735896,13,1679095.67,0,13,13,0,34,400,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1147458675,13,2001370.84,0,13,13,0,144,355,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1147518102,13,1788794.29,0,13,13,0,42,588,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1147549254,13,5565572.64,0,13,13,0,179,380,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1147752765,13,2165309.26,0,13,13,0,177,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1148059571,13,3087282.47,0,13,13,0,18,360,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1148323925,13,2134604.58,0,13,13,0,138,380,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1148326716,13,2280575.0,0,13,13,0,40,469,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1148340593,13,1600577.31,0,13,13,0,96,393,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1148346060,13,5230602.17,0,13,13,0,156,493,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1148495540,13,2369982.02,0,13,13,0,165,642,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1148701123,13,2787018.39,0,13,13,0,43,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1148910603,13,2556840.92,0,13,13,0,160,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1149012920,13,2307172.89,0,13,13,0,16,305,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1149096913,13,10172994.7,0,13,13,0,158,374,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1149799412,13,1998194.74,0,13,13,0,136,397,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1149858678,13,1953806.18,0,13,13,0,34,525,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1150032310,13,4308450.87,0,13,13,0,153,544,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1150141315,13,2102016.97,0,13,13,0,36,686,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1150524023,13,2876010.66,0,13,13,0,138,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C115059904,13,2870170.87,0,13,13,0,168,544,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C115069643,13,3172504.98,0,13,13,0,131,399,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1150974874,13,2705914.3,0,13,13,0,139,396,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1151407025,13,2526709.55,0,13,13,0,16,323,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1151448208,13,1776100.39,0,13,13,0,137,346,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1151482077,13,2280728.41,0,13,13,0,9,589,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1151485443,13,1797691.78,0,13,13,0,42,281,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1151583627,13,3950956.51,0,13,13,0,134,687,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1151651982,13,3061114.37,0,13,13,0,182,692,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1151900519,13,3155533.19,0,13,13,0,185,566,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1151947410,13,3405801.5,0,13,13,0,138,597,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1152509393,13,2754011.38,0,13,13,0,183,395,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1153041449,13,2252304.55,0,13,13,0,35,594,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1153280117,13,3018550.29,0,13,13,0,155,380,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1153305953,13,14717728.86,0,13,13,0,181,476,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1153359654,13,3267362.85,0,13,13,0,155,525,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C115403420,13,1499556.63,0,13,13,0,130,334,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1154425251,13,2781144.33,0,13,13,0,177,400,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1154466202,13,1729695.34,0,13,13,0,34,661,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1155080211,13,2484020.82,0,13,13,0,164,372,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C115575449,13,4439336.51,0,13,13,0,252,406,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1155808013,13,5634521.89,0,13,13,0,44,594,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1155863423,13,9951390.0,0,13,13,0,163,400,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1156063697,13,2132077.74,0,13,13,0,160,597,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1156073768,13,2864642.17,0,13,13,0,232,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1156140207,13,5745648.24,0,13,13,0,33,404,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1156359016,13,4867154.45,0,13,13,0,157,400,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1156543269,13,2547074.13,0,13,13,0,163,399,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1156594046,13,3562646.89,0,13,13,0,225,404,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1156678279,13,3003171.77,0,13,13,0,164,574,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C115686660,13,3479934.55,0,13,13,0,34,538,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1156900450,13,2607915.61,0,13,13,0,186,404,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1156959559,13,2288019.11,0,13,13,0,38,550,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1157214903,13,1794188.01,0,13,13,0,156,331,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1157985262,13,2142242.68,0,13,13,0,236,370,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1158245871,13,2036524.66,0,13,13,0,160,487,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1158321385,13,4363868.39,0,13,13,0,162,520,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1158538373,13,2618360.49,0,13,13,0,19,595,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1158550338,13,2680928.19,0,13,13,0,130,476,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1158579798,13,5536452.58,0,13,13,0,233,382,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1158583267,13,2375726.39,0,13,13,0,137,305,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1158621046,13,4481273.9,0,13,13,0,48,404,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1158825178,13,2605503.01,0,13,13,0,19,398,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1159133907,13,1784820.28,0,13,13,0,137,394,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1159345521,13,2813502.75,0,13,13,0,132,514,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1159394986,13,3018369.1,0,13,13,0,159,381,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1159641533,13,2850629.67,0,13,13,0,44,349,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1159722101,13,2026605.09,0,13,13,0,137,397,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1160041358,13,2500627.27,0,13,13,0,38,398,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1160119726,13,2270835.08,0,13,13,0,186,563,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1160346307,13,3301461.76,0,13,13,0,162,408,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1160584008,13,5495812.67,0,13,13,0,160,404,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1160679008,13,4530654.99,0,13,13,0,232,469,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C116073869,13,3231399.95,0,13,13,0,138,687,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1160845948,13,4448576.96,0,13,13,0,36,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C11613199,13,3586924.08,0,13,13,0,43,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1161436285,13,2164014.29,0,13,13,0,177,405,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1161457943,13,3552911.75,0,13,13,0,41,328,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1161505802,13,2581715.05,0,13,13,0,39,492,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1162020203,13,4068819.17,0,13,13,0,162,301,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1162025749,13,3718929.99,0,13,13,0,134,348,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1162085607,13,9178412.44,0,13,13,0,132,681,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1162182599,13,4523088.92,0,13,13,0,134,394,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1162317613,13,3071347.42,0,13,13,0,154,406,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C116255463,13,2728220.49,0,13,13,0,188,546,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1162644662,13,3109963.01,0,13,13,0,157,527,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C116271693,13,2385929.59,0,13,13,0,133,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C116317839,13,6020420.05,0,13,13,0,138,335,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1163253942,13,2564615.74,0,13,13,0,136,404,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1163514728,13,2851298.48,0,13,13,0,184,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1163550147,13,5496757.7,0,13,13,0,154,709,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1164701134,13,955663.31,0,13,13,0,13,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C116486232,13,3455774.07,0,13,13,0,180,688,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1165243717,13,2836173.04,0,13,13,0,156,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1165280143,13,3079354.43,0,13,13,0,188,406,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1165283471,13,8029719.82,0,13,13,0,33,306,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1165306064,13,2310999.95,0,13,13,0,202,691,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1165441509,13,3442296.88,0,13,13,0,159,399,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1165834029,13,2143379.23,0,13,13,0,182,369,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1165875170,13,2245434.09,0,13,13,0,160,574,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1165956382,13,3283041.97,0,13,13,0,136,347,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1166038056,13,2290938.63,0,13,13,0,139,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1166421086,13,3074919.35,0,13,13,0,41,346,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1166435373,13,3088486.17,0,13,13,0,181,614,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1166632568,13,4605879.02,0,13,13,0,177,334,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1166705611,13,2644081.68,0,13,13,0,36,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1166967605,13,2695071.14,0,13,13,0,129,690,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1167019674,13,1628078.5,0,13,13,0,43,714,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1167110144,13,2746508.2,0,13,13,0,41,492,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1167333826,13,2159125.84,0,13,13,0,43,394,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1167350320,13,1807639.48,0,13,13,0,37,526,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1167704000,13,1629453.44,0,13,13,0,137,522,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1167860598,13,2659718.51,0,13,13,0,155,372,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1167917157,13,2435776.75,0,13,13,0,137,373,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C116798332,13,2107245.37,0,13,13,0,94,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1168893045,13,3417997.11,0,13,13,0,162,397,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1169066678,13,3565831.84,0,13,13,0,160,379,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1169279565,13,1930687.72,0,13,13,0,137,517,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1169315321,13,6620552.42,0,13,13,0,41,376,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1169410346,13,2541045.8,0,13,13,0,157,420,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1169450711,13,2320646.16,0,13,13,0,202,381,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1169584388,13,2809409.57,0,13,13,0,156,546,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1169753801,13,2966859.32,0,13,13,0,34,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1170129837,13,4191631.1,0,13,13,0,134,688,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1170211899,13,2664058.43,0,13,13,0,135,373,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1170263672,13,1995021.98,0,13,13,0,17,305,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1170596580,13,2659064.35,0,13,13,0,42,589,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1170791852,13,2406987.35,0,13,13,0,131,426,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1170810028,13,1824392.69,0,13,13,0,161,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1170847402,13,1987023.14,0,13,13,0,38,355,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1170863958,13,2296053.03,0,13,13,0,161,379,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1170900192,13,2465805.77,0,13,13,0,133,540,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1171051708,13,2414035.75,0,13,13,0,185,608,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1171190770,13,1805381.84,0,13,13,0,187,564,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1171356654,13,5229794.0,0,13,13,0,130,695,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C117159580,13,6328335.36,0,13,13,0,227,372,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1172033223,13,2128455.43,0,13,13,0,132,550,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1172087136,13,3538931.54,0,13,13,0,137,546,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1172095889,13,1596397.67,0,13,13,0,18,514,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C117243135,13,4204525.56,0,13,13,0,206,503,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C117257507,13,2142287.24,0,13,13,0,129,405,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1172611309,13,3421374.28,0,13,13,0,142,375,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C117266319,13,2219444.71,0,13,13,0,141,328,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1172929200,13,3532839.45,0,13,13,0,160,538,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1173307591,13,2706255.29,0,13,13,0,155,378,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1173501740,13,7176561.33,0,13,13,0,207,492,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1173662598,13,2860068.23,0,13,13,0,164,687,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1173871057,13,6492714.81,0,13,13,0,178,399,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1173884946,13,4307466.65,0,13,13,0,139,686,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1174006496,13,2243199.59,0,13,13,0,14,589,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1174339418,13,4633664.29,0,13,13,0,132,328,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1174536648,13,3156026.8,0,13,13,0,136,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1174688946,13,3746433.31,0,13,13,0,163,400,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1174697578,13,2404909.54,0,13,13,0,36,407,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1174698001,13,2771484.4,0,13,13,0,16,259,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1174712368,13,2007429.38,0,13,13,0,36,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1174903115,13,6702518.29,0,13,13,0,153,257,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1174962595,13,2677726.28,0,13,13,0,181,400,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1175002228,13,2468832.8,0,13,13,0,35,545,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1175212816,13,4433823.83,0,13,13,0,185,594,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1175279064,13,2328474.7,0,13,13,0,17,416,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1175460749,13,2268797.94,0,13,13,0,184,380,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C117571988,13,1330464.84,0,13,13,0,153,404,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1176053493,13,7812245.51,0,13,13,0,177,594,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1177386674,13,2623920.69,0,13,13,0,18,282,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1177765693,13,2116451.61,0,13,13,0,17,284,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1177827267,13,1702201.7,0,13,13,0,132,514,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1178294424,13,2220859.97,0,13,13,0,48,687,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1178351431,13,1926044.14,0,13,13,0,132,588,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1178554011,13,2247564.03,0,13,13,0,129,594,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C117873676,13,3454538.98,0,13,13,0,157,400,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1179008011,13,4422137.62,0,13,13,0,177,382,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1179046222,13,2226655.5,0,13,13,0,42,397,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1179290459,13,1722043.08,0,13,13,0,16,257,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1179451874,13,3996520.92,0,13,13,0,131,350,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1179892609,13,1612231.91,0,13,13,0,140,399,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1180285303,13,11850729.44,0,13,13,0,157,495,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1180287639,13,2838171.84,0,13,13,0,14,353,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1180368260,13,3521717.05,0,13,13,0,137,694,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1180372352,13,1834991.31,0,13,13,0,157,357,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1180462176,13,2303057.39,0,13,13,0,13,619,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1180670191,13,2729875.93,0,13,13,0,33,406,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C11810044,13,2714586.33,0,13,13,0,157,404,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1181042734,13,2140122.33,0,13,13,0,44,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1181062418,13,2192337.2,0,13,13,0,40,299,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1181198724,13,2941152.81,0,13,13,0,93,374,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1181530598,13,3146195.23,0,13,13,0,131,396,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C118158240,13,2721181.17,0,13,13,0,131,396,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1181637257,13,2680731.63,0,13,13,0,129,376,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1181957761,13,2304966.97,0,13,13,0,35,590,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1182393385,13,4975493.68,0,13,13,0,162,404,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1182420023,13,4022598.64,0,13,13,0,139,399,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1182468469,13,3498091.55,0,13,13,0,39,496,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C118255268,13,2263063.53,0,13,13,0,180,395,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1182837001,13,2571667.46,0,13,13,0,38,684,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1182850090,13,2882069.96,0,13,13,0,159,707,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1183043671,13,3026782.77,0,13,13,0,154,404,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1183207510,13,4466440.66,0,13,13,0,155,672,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1183375646,13,2301549.86,0,13,13,0,139,469,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1184348515,13,2603111.93,0,13,13,0,138,692,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1184845584,13,15456391.15,0,13,13,0,139,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1185258812,13,4787397.52,0,13,13,0,185,595,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1185352217,13,3249152.99,0,13,13,0,44,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1185671088,13,3221204.12,0,13,13,0,159,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1185768792,13,3970581.42,0,13,13,0,188,637,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1185845078,13,1858150.95,0,13,13,0,205,520,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1185984980,13,2974474.66,0,13,13,0,256,407,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1185993648,13,2319982.42,0,13,13,0,130,396,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1186166022,13,3679249.24,0,13,13,0,155,400,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1186342301,13,2910609.39,0,13,13,0,155,563,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1186474860,13,4582384.85,0,13,13,0,40,381,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1187392227,13,2663378.81,0,13,13,0,181,404,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1187894520,13,4168498.62,0,13,13,0,203,399,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1188009725,13,2330422.24,0,13,13,0,202,544,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1188027709,13,2170359.27,0,13,13,0,138,332,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1188218015,13,1937371.51,0,13,13,0,133,352,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1188524606,13,3656288.69,0,13,13,0,43,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1189510560,13,1892098.46,0,13,13,0,185,378,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1189611492,13,3801804.02,0,13,13,0,153,522,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1189677144,13,2805449.33,0,13,13,0,132,395,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1189949603,13,2956632.8,0,13,13,0,14,545,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1190394949,13,2863777.48,0,13,13,0,14,382,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1190481746,13,2171394.47,0,13,13,0,18,565,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1191335182,13,3676661.36,0,13,13,0,155,503,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1191370226,13,1972774.14,0,13,13,0,186,375,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1191398778,13,60308842.59,0,13,13,0,181,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1191421959,13,2408768.55,0,13,13,0,37,297,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1191712388,13,6443566.2,0,13,13,0,41,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C119206000,13,1800722.08,0,13,13,0,9,331,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1192107649,13,3200374.83,0,13,13,0,137,378,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1192131990,13,2637472.47,0,13,13,0,129,420,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1192327676,13,2319441.45,0,13,13,0,41,400,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1192360872,13,4322908.83,0,13,13,0,19,649,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1192534085,13,5098582.95,0,13,13,0,183,571,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1192632766,13,2231672.64,0,13,13,0,46,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1193214772,13,3498658.15,0,13,13,0,33,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C11934103,13,5504650.99,0,13,13,0,131,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
