nameDest,fraud_txn_count,fraud_amount,unique_senders
C347075851,1,489111.71,1
C229005424,1,489111.71,1
C1378742285,1,489033.93,1
C1098002661,1,489033.93,1
C897542866,1,488243.65,1
C1238599279,1,488243.65,1
C201103304,1,488030.08,1
C1576007778,1,488030.08,1
C2118952625,1,487572.45,1
C1538319522,1,487572.45,1
C647242478,1,487276.8,1
C1413151160,1,487276.8,1
C926547978,1,486175.4,1
C1596545373,1,486175.4,1
C34034576,1,486060.16,1
C1244940749,1,486060.16,1
C1975747042,1,484772.73,1
C1952713155,1,484772.73,1
C545871472,1,484493.06,1
C1201215957,1,484493.06,1
C1986090456,1,483713.23,1
C119686502,1,483713.23,1
C842293503,1,482679.6,1
C1393101702,1,482679.6,1
C1853051693,1,480404.03,1
C1751510346,1,480404.03,1
C1382782385,1,479926.98,1
C1253833239,1,479926.98,1
C672637887,1,479892.04,1
C346346824,1,479892.04,1
C274347857,1,478078.24,1
C1365760959,1,478078.24,1
C463702368,1,476890.47,1
C357527679,1,476890.47,1
C152339852,1,476321.8,1
C1283170862,1,476321.8,1
C1603157769,1,475854.04,1
C1335953654,1,475854.04,1
C798547691,1,475693.24,1
C1425128293,1,475693.24,1
C320276503,1,475368.94,1
C1738798142,1,475368.94,1
C812512392,1,475315.61,1
C228772455,1,475315.61,1
C2134508873,1,474467.2,1
C1076657596,1,474467.2,1
C984902838,1,474195.1,1
C1949534570,1,474195.1,1
C372032326,1,474052.54,1
C1835811018,1,474052.54,1
C766242305,1,473387.81,1
C53265363,1,473387.81,1
C2071195320,1,473086.28,1
C1286966923,1,473086.28,1
C695203021,1,472808.24,1
C1625163928,1,472808.24,1
C1718370785,1,472692.51,1
C943161690,1,471906.6,1
C1931513332,1,471906.6,1
C1834120741,1,470956.59,1
C1701481925,1,470956.59,1
C527524225,1,470922.15,1
C1610762623,1,470922.15,1
C403817977,1,470325.08,1
C1102790873,1,470325.08,1
C969680632,1,468638.03,1
C1543232665,1,468638.03,1
C1914393339,1,468599.79,1
C1834951696,1,468599.79,1
C1620993935,1,468446.77,1
C1583808597,1,468446.77,1
C838394568,1,466580.69,1
C1835027188,1,466580.69,1
C2076493196,1,466359.63,1
C1810440109,1,466359.63,1
C1437715288,1,466218.08,1
C1292726952,1,466218.08,1
C1820811459,1,465498.74,1
C1364144454,1,465498.74,1
C882063580,1,463891.31,1
C385716875,1,463891.31,1
C577926946,1,462452.87,1
C1787957566,1,462452.87,1
C654276349,1,462441.03,1
C1304018729,1,462441.03,1
C802885021,1,461509.86,1
C788887602,1,461509.86,1
C713783990,1,461442.52,1
C1745977074,1,461442.52,1
C1671232989,1,461369.99,1
C588226024,1,461255.26,1
C559992116,1,461255.26,1
C664580487,1,460689.45,1
C1509813077,1,460689.45,1
C94475674,1,460635.82,1
C262427288,1,460635.82,1
C83154619,1,460436.43,1
C283083073,1,460436.43,1
C1868484572,1,460434.46,1
C1256545087,1,460434.46,1
C715170172,1,459378.91,1
C1301956941,1,459378.91,1
C549201409,1,458845.55,1
C452022612,1,458845.55,1
C791884678,1,458603.07,1
C1621235594,1,458603.07,1
C2018291358,1,458361.83,1
C1675768938,1,458361.83,1
C975127788,1,457789.14,1
C1272218785,1,457789.14,1
C88386120,1,457359.64,1
C269394270,1,457359.64,1
C1737929512,1,456930.88,1
C1562779762,1,456930.88,1
C1924324818,1,456745.18,1
C1138806458,1,456745.18,1
C605132681,1,456360.87,1
C1084745471,1,456360.87,1
C48932770,1,455788.55,1
C2045354629,1,455788.55,1
C69123397,1,455709.8,1
C2067401577,1,455709.8,1
C566136377,1,455386.57,1
C1987660225,1,455386.57,1
C840928350,1,455372.54,1
C1536498682,1,455372.54,1
C479353061,1,455074.13,1
C2129735982,1,455014.69,1
C1178309251,1,455014.69,1
C2146670328,1,454859.39,1
C580058151,1,454511.73,1
C1751888979,1,454511.73,1
C1850194854,1,454483.23,1
C1172004131,1,454483.23,1
C1529830954,1,453699.35,1
C1252624970,1,453699.35,1
C218347710,1,452804.42,1
C2037489278,1,452804.42,1
C1992560151,1,452294.74,1
C1326387895,1,452294.74,1
C1443885284,1,452261.67,1
C1030417644,1,452261.67,1
C744982603,1,451663.55,1
C668503841,1,451663.55,1
C679039485,1,451399.66,1
C544317728,1,451399.66,1
C1717483604,1,450489.27,1
C1398681592,1,450489.27,1
C226736635,1,450458.78,1
C1895261064,1,450458.78,1
C562356670,1,450060.37,1
C1213851559,1,450060.37,1
C70209751,1,449199.47,1
C628613220,1,449199.47,1
C782363918,1,449032.97,1
C2077005975,1,448266.86,1
C1081325178,1,448266.86,1
C51754444,1,448265.08,1
C1934689735,1,448265.08,1
C4020115,1,448025.06,1
C1432596631,1,448025.06,1
C534171533,1,448004.86,1
C1152369407,1,448004.86,1
C675686656,1,447589.21,1
C1514839015,1,447589.21,1
C995717060,1,447474.67,1
C515022418,1,447474.67,1
C312822815,1,447009.83,1
C1229115940,1,447009.83,1
C514505298,1,446032.95,1
C506992553,1,446032.95,1
C960848277,1,445705.76,1
C2048044675,1,445705.76,1
C1637506717,1,445257.43,1
C1215602275,1,445257.43,1
C709373324,1,444898.97,1
C1466075783,1,444898.97,1
C922576062,1,444766.43,1
C710501124,1,444766.43,1
C475066287,1,443893.69,1
C1777824686,1,443893.69,1
C861921612,1,443682.96,1
C817261687,1,443682.96,1
C216559212,1,442722.01,1
C643125420,1,442460.31,1
C1833040956,1,442460.31,1
C2040999493,1,442290.23,1
C1888923091,1,442290.23,1
C605036987,1,441892.92,1
C1069601920,1,441892.92,1
C690812923,1,441873.49,1
C143177495,1,441873.49,1
C847761155,1,441445.58,1
C2072030256,1,441445.58,1
C2038026076,1,441423.44,1
C200111106,1,441423.44,1
C719419922,1,440962.56,1
C1184164392,1,440962.56,1
C2145440257,1,440581.15,1
C1962820602,1,440581.15,1
C998514614,1,438983.45,1
C254366528,1,438983.45,1
C1877779310,1,438859.1,1
C1495765075,1,438859.1,1
C458044692,1,438394.67,1
C126693066,1,438394.67,1
C652285552,1,438224.6,1
C296924123,1,438224.6,1
C610652311,1,438139.79,1
C1710300918,1,438139.79,1
C687989506,1,436906.22,1
C524442031,1,436906.22,1
C257986236,1,436757.76,1
C2138692554,1,436757.76,1
C641861955,1,436317.49,1
C542075780,1,436317.49,1
C44076641,1,436035.29,1
C2100877994,1,436035.29,1
C363013236,1,435867.16,1
C1816333758,1,435867.16,1
C1118636317,1,435166.65,1
C1036804658,1,435166.65,1
C918049082,1,434401.5,1
C1774504207,1,434401.5,1
C534184245,1,434006.52,1
C794779116,1,433348.97,1
C767625461,1,433348.97,1
C1783092125,1,432958.83,1
C1494581610,1,432958.83,1
C855445362,1,432544.68,1
C1756376418,1,432544.68,1
C577652704,1,432254.84,1
C524492169,1,432254.84,1
C349350443,1,431356.55,1
C1602753129,1,431356.55,1
C207357507,1,430722.59,1
C1494693059,1,430722.59,1
C1475442278,1,430207.22,1
C1470257177,1,430207.22,1
C741413300,1,429359.76,1
C1092024343,1,429359.76,1
C908525161,1,429257.45,1
C254695066,1,429257.45,1
C227709254,1,429257.45,1
C1687751044,1,429257.45,1
C674486348,1,428239.03,1
C511164301,1,428239.03,1
C1759643830,1,428174.7,1
C1507357028,1,428174.7,1
C956901713,1,427405.08,1
C583506611,1,427405.08,1
C347796427,1,427373.65,1
C2110832776,1,427373.65,1
C1917348003,1,426532.4,1
C1092771337,1,426532.4,1
C684702982,1,426323.38,1
C1957980970,1,426323.38,1
C1382020476,1,426173.04,1
C114462097,1,426173.04,1
C1874408253,1,425861.93,1
C1879363674,1,425221.11,1
C1337988556,1,425221.11,1
C1157386392,1,424962.9,1
C1100349536,1,424962.9,1
C1881121071,1,424700.99,1
C1796978414,1,424700.99,1
C311261676,1,423660.73,1
C1220479555,1,423660.73,1
C861197285,1,422648.87,1
C1947044006,1,422648.87,1
C1759587587,1,422261.63,1
C1172379830,1,422261.63,1
C1690604100,1,420330.71,1
C1435443699,1,420330.71,1
C1810367119,1,420270.22,1
C1180137565,1,420270.22,1
C559632898,1,418971.0,1
C1174958725,1,418971.0,1
C648225636,1,418871.89,1
C1271314586,1,418871.89,1
C697599749,1,418691.02,1
C177484937,1,418691.02,1
C2045180381,1,417620.07,1
C197249105,1,417620.07,1
C671189136,1,417217.89,1
C1765086127,1,417217.89,1
C1308507305,1,417129.11,1
C1197787455,1,417129.11,1
C1377830519,1,417103.68,1
C1155915285,1,417103.68,1
C640393193,1,416832.9,1
C304864645,1,416832.9,1
C1695795020,1,416284.7,1
C1640751970,1,416284.7,1
C667346055,1,416001.33,1
C1984912341,1,415785.89,1
C1804765408,1,415785.89,1
C42065364,1,415437.27,1
C21991437,1,415437.27,1
C2028972302,1,414973.48,1
C1641312686,1,414973.48,1
C33901229,1,414794.23,1
C1516833359,1,414794.23,1
C97161291,1,414394.38,1
C1967010241,1,414394.38,1
C845050993,1,414153.16,1
C1124752775,1,414153.16,1
C434667197,1,414095.91,1
C1062681354,1,414095.91,1
C296079246,1,412668.39,1
C1576697216,1,412668.39,1
C832072738,1,412511.32,1
C33412994,1,412511.32,1
C2034688327,1,411566.7,1
C1647415714,1,411566.7,1
C1672803928,1,410299.86,1
C1549220926,1,410299.86,1
C577153262,1,408864.84,1
C2045273924,1,408864.84,1
C1224906494,1,408724.54,1
C1039886956,1,408724.54,1
C650699445,2,408028.65,2
C355646026,1,407907.34,1
C1520555708,1,407907.34,1
C645113065,1,407833.62,1
C1818870755,1,407833.62,1
C80156835,1,407347.84,1
C2019715796,1,407347.84,1
C903832238,1,407320.01,1
C812692879,1,407320.01,1
C32445032,1,407275.43,1
C1297422929,1,407275.43,1
C1059308371,1,407005.78,1
C1973933837,1,406864.17,1
C1842119027,1,406864.17,1
C770221962,1,405400.26,1
C1027510242,1,405400.26,1
C89201535,1,405062.33,1
C690195469,1,405062.33,1
C149688378,1,404394.04,1
C137185158,1,404394.04,1
C434003582,1,404185.57,1
C351712967,1,404185.57,1
C206316722,1,404165.06,1
C1749677978,1,404165.06,1
C29687546,1,403975.39,1
C1785871119,1,403975.39,1
C266215740,1,403274.41,1
C13335239,1,403274.41,1
C1619036760,1,401575.19,1
C1017580631,1,401575.19,1
C1845869240,1,401529.35,1
C1825454306,1,401529.35,1
C835842447,1,400758.85,1
C418637698,1,400758.85,1
C565737744,1,400517.07,1
C1123547777,1,400517.07,1
C69800552,1,400276.72,1
C1406926749,1,400276.72,1
C1490141777,1,400157.86,1
C1005460442,1,400157.86,1
C1909486199,1,399045.08,1
C956479425,1,398724.6,1
C1871216635,1,398724.6,1
C1448973297,1,398711.68,1
C1080337447,1,398711.68,1
C19996570,1,398219.08,1
C1995930923,1,398219.08,1
C1819185781,1,398157.05,1
C1073661703,1,398157.05,1
C596041250,1,398045.73,1
C452478400,1,398045.73,1
C31094949,1,398041.98,1
C2075775339,1,398041.98,1
C1193568854,2,397486.01,2
C205844537,1,397069.12,1
C1024853956,1,397069.12,1
C1861392747,1,396757.22,1
C1040286971,1,396757.22,1
C657474312,1,395531.72,1
C1272345661,1,395531.72,1
C398205372,1,394886.13,1
C1252635926,1,394886.13,1
C1932528872,1,394605.69,1
C1909363754,1,394605.69,1
C940087282,1,394388.09,1
C707965723,1,394388.09,1
C521066417,1,393699.17,1
C1378380080,1,393699.17,1
C886096623,1,392767.71,1
C1962731404,1,392767.71,1
C520753561,1,391855.44,1
C2055287072,1,391855.44,1
C592943127,1,390763.24,1
C1622291038,1,390763.24,1
C997146902,1,389275.23,1
C421137084,1,389275.23,1
C1775827036,1,389250.9,1
C1609670189,1,389250.9,1
C476199705,1,389214.05,1
C2129924670,1,389214.05,1
C1532344738,1,388171.95,1
C1384608658,1,388171.95,1
C401911630,1,387952.42,1
C1213274351,1,387952.42,1
C780914963,1,387773.97,1
C36414271,1,387773.97,1
C785994676,1,387408.11,1
C2083128008,1,387408.11,1
C798055687,1,386996.34,1
C295403005,1,386996.34,1
C939732491,1,385567.18,1
C817408306,1,385567.18,1
C947026739,1,385556.82,1
C27494611,1,385556.82,1
C820606859,1,385207.12,1
C865907227,1,385050.58,1
C1259203714,1,385050.58,1
C2069429837,1,383661.1,1
C1688658215,1,383661.1,1
C715462107,1,382960.64,1
C5616107,1,382960.64,1
C806070403,1,381977.83,1
C1301812889,1,381977.83,1
C686935058,1,381247.3,1
C1231868978,1,381247.3,1
C357527156,1,380214.33,1
C2051751405,1,380214.33,1
C475345362,1,379878.0,1
C404961694,1,379878.0,1
C605861761,1,379057.93,1
C2113218952,1,379057.93,1
C388808912,1,378688.65,1
C1573752300,1,378688.65,1
C62581304,1,378623.9,1
C140649109,1,378623.9,1
C134543538,1,378527.71,1
C1253659543,1,378527.71,1
C929929591,1,378204.02,1
C1009459055,1,378204.02,1
C806590394,1,377919.58,1
C1404789740,1,377919.58,1
C970254798,1,377096.39,1
C1050084378,1,377096.39,1
C474654746,1,377038.53,1
C1018085685,1,377038.53,1
C588423293,1,376639.05,1
C1843653011,1,376639.05,1
C644153669,1,376367.26,1
C563840868,1,376367.26,1
C1457638866,1,376059.27,1
C1388979353,1,376059.27,1
C997789760,1,375419.35,1
C1581571123,1,375419.35,1
C1969431607,1,375141.86,1
C1632095414,1,375141.86,1
C44247024,1,374178.28,1
C249139572,1,374178.28,1
C895220334,1,373531.87,1
C29820940,1,373531.87,1
C1935951108,1,373322.87,1
C101978061,1,373322.87,1
C2097301606,1,372703.48,1
C1886829961,1,372703.48,1
C950019767,1,372344.58,1
C1376830476,1,372344.58,1
C305070019,1,371771.44,1
C23426726,1,371771.44,1
C1836007959,1,371669.59,1
C173311273,1,371669.59,1
C336176580,1,371449.7,1
C278676454,1,371449.7,1
C1857425198,1,370382.39,1
C137763659,1,370382.39,1
C565887974,1,369505.41,1
C1704120261,1,369505.41,1
C1596175198,1,369448.2,1
C1863134170,1,369306.87,1
C100691765,1,369306.87,1
C900709443,1,369186.87,1
C418751321,1,369186.87,1
C248129256,1,368973.39,1
C22993151,1,368973.39,1
C626396465,1,368951.94,1
C1093117113,1,368951.94,1
C1449793778,1,367980.99,1
C1416004532,1,367980.99,1
C618305910,1,367631.15,1
C455153716,1,367631.15,1
C335051358,1,367364.8,1
C1573230375,1,367364.8,1
C252771333,1,367263.47,1
C1804523786,1,367263.47,1
C388733782,1,367207.98,1
C381883886,1,367207.98,1
C2141598336,1,366896.03,1
C2051326295,1,366896.03,1
C303076849,1,366014.33,1
C1901902760,1,366014.33,1
C948907509,1,365332.78,1
C181224560,1,365332.78,1
C1912599968,1,365114.84,1
C1860612852,1,365114.84,1
C2019200762,1,365099.76,1
C1416319101,1,365099.76,1
C142819942,1,365069.45,1
C1144989996,1,365069.45,1
C921819400,1,364715.24,1
C1189627156,1,364715.24,1
C66207511,1,364375.51,1
C2037810492,1,364375.51,1
C99354775,1,364333.03,1
C677512181,1,364333.03,1
C855256022,1,363378.75,1
C2124923090,1,363378.75,1
C1957802478,1,362988.52,1
C1053252672,1,362988.52,1
C834545584,1,362837.15,1
C509990885,1,362837.15,1
C1808434552,1,362672.57,1
C1036408252,1,362672.57,1
C75355732,1,362631.05,1
C1114102107,1,362631.05,1
C552429589,1,362335.05,1
C1562137576,1,362335.05,1
C321399553,1,362152.77,1
C1911678087,1,362152.77,1
C621645313,1,361877.28,1
C392213931,1,361877.28,1
C352239275,1,361559.69,1
C1769042905,1,361559.69,1
C748208035,1,361460.79,1
C178151720,1,361460.79,1
C615238056,1,360749.76,1
C1391856645,1,360749.76,1
C432663857,1,360688.3,1
C1187610031,1,360688.3,1
C43121788,1,358529.2,1
C1442540355,1,358529.2,1
C1914468844,1,358440.67,1
C1530549308,1,358440.67,1
C450452025,1,358159.13,1
C2007086276,1,358159.13,1
C1152228208,1,357882.83,1
C1095351700,1,357882.83,1
C824285986,1,357836.57,1
C1679122685,1,357836.57,1
C687230384,1,357824.01,1
C1601738020,1,357824.01,1
C784361813,1,357226.8,1
C1707005177,1,357226.8,1
C414953640,1,356224.26,1
C1886597663,1,356224.26,1
C765607741,1,355969.72,1
C279162125,1,355969.72,1
C318788140,1,355909.21,1
C1340648788,1,355909.21,1
C1765590670,1,355832.18,1
C1450080654,1,355832.18,1
C591114183,1,355151.57,1
C406885847,1,355151.57,1
C1718989078,1,354441.19,1
C157107660,1,354441.19,1
C1770418982,1,353874.22,1
C471561337,1,353785.26,1
C1041223833,1,353785.26,1
C857281092,1,353313.55,1
C782534893,1,353313.55,1
C468074010,1,353094.9,1
C2027521141,1,353094.9,1
C985064489,1,353090.95,1
C1470734212,1,353090.95,1
C615914680,1,353045.35,1
C1068974192,1,353045.35,1
C2000898325,1,352179.76,1
C1852367071,1,352179.76,1
C920627879,1,351912.04,1
C1544738688,1,351912.04,1
C1608997043,1,351843.08,1
C1271826581,1,351843.08,1
C1305245838,1,351332.16,1
C1399533146,1,351268.75,1
C1199437917,1,351268.75,1
C1325541393,2,350800.27,2
C1127367345,1,350800.27,1
C724251968,1,350789.59,1
C1364728606,1,350789.59,1
C582901057,1,350705.74,1
C399194578,1,350705.74,1
C434577794,1,350233.08,1
C1438967690,1,350233.08,1
C777372784,1,350017.08,1
C357229033,1,350017.08,1
C1455585247,1,349627.64,1
C1055938470,1,349627.64,1
C345169466,1,349619.91,1
C1509156757,1,349619.91,1
C235524557,1,348983.86,1
C1170744604,1,348983.86,1
C634016277,1,348952.97,1
C231206741,1,348952.97,1
C2136928394,1,348915.96,1
C1624188690,1,348915.96,1
C613081962,1,348751.45,1
C56482072,1,348751.45,1
C965261353,1,348055.47,1
C1922828230,1,348055.47,1
C538795916,1,347893.16,1
C1904688635,1,347893.16,1
C815065594,1,346795.44,1
C1899371131,1,346795.44,1
C943084296,1,346704.55,1
C2027621451,1,346704.55,1
C675229754,1,346374.54,1
C1249377837,1,346374.54,1
C299290002,1,346293.24,1
C1738520779,1,346293.24,1
C966741210,1,346183.99,1
C1068882086,1,346183.99,1
C2040491589,1,346103.09,1
C1483476946,1,346103.09,1
C747932688,1,345802.34,1
C119399934,1,345802.34,1
C219662261,1,345533.89,1
C148096714,1,345533.89,1
C1955514169,1,345526.4,1
C648222182,1,345425.57,1
C2119085039,1,345425.57,1
C1515434916,1,345116.0,1
C1268840633,1,345116.0,1
C320679459,1,344886.44,1
C1448175879,1,344886.44,1
C1571788325,1,344673.46,1
C1541306928,1,344673.46,1
C385675312,1,343999.8,1
C1983458809,1,343999.8,1
C902415658,1,343972.5,1
C1956659443,1,343972.5,1
C890343735,1,343429.34,1
C1083108858,1,343429.34,1
C776089262,1,343177.04,1
C1065751095,1,343177.04,1
C534450882,1,342988.79,1
C509783164,1,342988.79,1
C1500413954,1,342970.95,1
C1241262856,1,342970.95,1
C753313241,1,342675.47,1
C144558690,1,342675.47,1
C1740503020,1,342309.91,1
C1097536726,1,342309.91,1
C1962241451,1,342120.59,1
C1052706087,1,342120.59,1
C814150801,1,341956.42,1
C1895897048,1,341956.42,1
C1336378574,1,341441.17,1
C1123063194,1,341441.17,1
C1385531545,1,340936.99,1
C119224307,1,340936.99,1
C747315948,1,340665.18,1
C2055659976,1,340665.18,1
C772681684,1,340198.41,1
C1627551181,1,340198.41,1
C2125667405,1,340119.98,1
C1911284764,1,340119.98,1
C776919290,1,339682.13,1
C1850423904,1,339682.13,1
C2116826462,1,339275.64,1
C1002469873,1,339275.64,1
C144148136,1,339152.24,1
C1343819307,1,339152.24,1
C476657096,1,338364.14,1
C1527134062,1,338364.14,1
C229298168,1,338293.14,1
C1361370826,1,338293.14,1
C248286792,1,338229.88,1
C1011899331,1,338229.88,1
C1200107950,1,338083.76,1
C1147445635,1,338083.76,1
C227222097,1,338062.05,1
C1374054155,1,338062.05,1
C3107126,1,337994.64,1
C1375508405,1,337994.64,1
C1780194403,1,337974.21,1
C1505545472,1,337974.21,1
C1521769124,1,337810.17,1
C1081484003,1,337810.17,1
C497482843,1,337287.72,1
C426683536,1,337287.72,1
C815315430,1,336917.97,1
C1526518047,1,336917.97,1
C2116650207,1,335859.86,1
C2017325306,1,335859.86,1
C1987320319,1,335219.49,1
C1228650470,1,335219.49,1
C975263460,1,335094.53,1
C410556619,1,335094.53,1
C1834867853,1,335071.5,1
C1365176393,1,335071.5,1
C603393840,1,334890.91,1
C1676868220,1,334890.91,1
C850515807,1,334790.89,1
C1068035657,1,334790.89,1
C443044241,1,334276.08,1
C1475265472,1,334276.08,1
C268696158,1,333390.18,1
C1934242294,1,333390.18,1
C858197889,1,333082.71,1
C2028261196,1,333082.71,1
C1797918851,1,332729.54,1
C758537342,1,332151.67,1
C1416577798,1,332151.67,1
C362089456,1,332138.32,1
C246124153,1,332138.32,1
C255246845,1,331829.94,1
C1908627867,1,331829.94,1
C537407577,1,331729.06,1
C1962276701,1,331729.06,1
C2048695496,1,330756.72,1
C2020707965,1,330756.72,1
C88359761,1,330665.02,1
C1542396636,1,330665.02,1
C597468231,1,330218.85,1
C18175178,1,330218.85,1
C2064246111,1,329937.88,1
C1783581377,1,329937.88,1
C827087701,1,329728.11,1
C381648011,1,329728.11,1
C1938611735,1,329424.14,1
C1631519993,1,329424.14,1
C477578794,1,329156.43,1
C1324874027,1,329156.43,1
C538971825,1,329055.47,1
C355168842,1,329055.47,1
C716184837,1,328427.77,1
C1306965361,1,328427.77,1
C982969459,1,328110.3,1
C448140191,1,328110.3,1
C1575522252,1,327791.14,1
C1163640582,1,327791.14,1
C667256614,1,327773.15,1
C1078506798,1,327773.15,1
C918968605,1,327282.92,1
C1637615155,1,327282.92,1
C275053310,1,326884.31,1
C1684081981,1,326884.31,1
C36684141,1,326394.8,1
C1834699516,1,326394.8,1
C379003317,1,326250.51,1
C214988457,1,326250.51,1
C499332323,1,326052.83,1
C1996615895,1,326052.83,1
C68854831,1,325732.34,1
C2112676621,1,325732.34,1
C431204318,1,325668.67,1
C1351249861,1,325668.67,1
C437423112,1,325470.07,1
C1230677699,1,325470.07,1
C1676432811,1,325242.69,1
C1532660344,1,325242.69,1
C993635374,1,323726.61,1
C1310143791,1,323726.61,1
C317556709,1,322991.82,1
C1232811511,1,322991.82,1
C1626419291,1,322585.04,1
C1445084705,1,322585.04,1
C842496101,1,322329.78,1
C1609215593,1,322329.78,1
C371379583,1,322113.91,1
C1018969803,1,322113.91,1
C1578451350,1,321883.89,1
C1399433313,1,321883.89,1
C351250404,1,321465.0,1
C1088272882,1,321465.0,1
C2067322767,1,321307.31,1
C136074678,1,321307.31,1
C1921706460,1,321241.84,1
C1319265495,1,321241.84,1
C94618150,1,320977.49,1
C462703095,1,320977.49,1
C1897617923,1,319974.69,1
C1717143269,1,319974.69,1
C523904186,1,319887.08,1
C1194956455,1,319887.08,1
C2046261868,1,319883.28,1
C2035017998,1,319883.28,1
C650349902,1,319208.14,1
C1209378395,1,319208.14,1
C284348292,1,317787.12,1
C1560860493,1,317787.12,1
C962253473,1,316882.94,1
C1708390598,1,316882.94,1
C2019920995,1,316877.85,1
C1384673123,1,316877.85,1
C156651534,1,315712.36,1
C1324604423,1,315712.36,1
C1643523023,1,315654.19,1
C1516512243,1,315654.19,1
C314158626,1,314976.75,1
C1844764080,1,314976.75,1
C90486891,1,314251.58,1
C244995848,1,313936.67,1
C1317216992,1,313936.67,1
C2103366345,1,313697.44,1
C2012667225,1,313697.44,1
C888769567,1,313418.28,1
C157591472,1,313418.28,1
C427757438,1,312971.23,1
C1714944517,1,312971.23,1
C764015169,1,312955.14,1
C2083154872,1,312955.14,1
C480066834,1,312151.06,1
C1669165813,1,312151.06,1
C833307608,1,311832.17,1
C1665325568,1,311832.17,1
C73957643,1,311487.14,1
C1489729408,1,311487.14,1
C942070496,1,311234.46,1
C1484612212,1,311234.46,1
C842642744,1,310873.76,1
C1570042752,1,310873.76,1
C1284811056,1,310726.29,1
C1129556923,1,310726.29,1
C642298837,1,310712.71,1
C1814696637,1,310712.71,1
C1225002524,1,309958.79,1
C104306099,1,309958.79,1
C782792546,1,309488.9,1
C658980177,1,309488.9,1
C986375360,1,309254.05,1
C1018466821,1,309254.05,1
C952194929,1,309061.5,1
C2133834018,1,309061.5,1
C962802793,1,308778.37,1
C1283529992,1,308778.37,1
C702410034,1,307739.18,1
C1264205758,1,307739.18,1
C132241183,1,307455.42,1
C1314885852,1,307455.42,1
C659116830,1,306833.41,1
C495237092,1,306833.41,1
C467221336,1,306691.05,1
C1623138506,1,306691.05,1
C3029667,1,306675.37,1
C1797206393,1,306675.37,1
C1682837387,1,306505.03,1
C125162058,1,306505.03,1
C2131363055,1,306419.73,1
C1577735864,1,306419.73,1
C2141057389,1,306213.63,1
C1809216911,1,306213.63,1
C248194392,1,305846.12,1
C1194562767,1,305846.12,1
C76175380,1,305817.12,1
C1022926752,1,305817.12,1
C757160228,1,305710.24,1
C423923937,1,305710.24,1
C385061535,1,305627.0,1
C1971951800,1,305627.0,1
C1263395993,1,305183.84,1
C1143524875,1,305183.84,1
C1642986177,1,304472.46,1
C1100493730,1,304472.46,1
C1637975724,1,304085.48,1
C1265131322,1,304085.48,1
C846260566,1,303846.74,1
C114421319,1,303846.74,1
C389495831,1,303432.45,1
C267641579,1,303432.45,1
C51409599,1,302227.56,1
C1204258741,1,302227.56,1
C260097311,1,301579.42,1
C1121500032,1,301579.42,1
C448102180,1,301193.32,1
C1669420376,1,301193.32,1
C683162403,1,299298.5,1
C1686770786,1,299298.5,1
C495349286,1,299172.82,1
C348424579,1,299172.82,1
C1983606729,1,299016.86,1
C1674907245,1,299016.86,1
C1961561601,1,298754.96,1
C1812719573,1,298754.96,1
C851575801,1,298384.21,1
C2097786726,1,298384.21,1
C18819667,1,298365.86,1
C1396514823,1,298365.86,1
C175252004,1,297846.16,1
C1422239092,1,297846.16,1
C2074097393,1,297465.74,1
C1409823757,1,297465.74,1
C81585635,1,296977.69,1
C1711814991,1,296977.69,1
C689814483,1,296940.32,1
C349781301,1,296940.32,1
C1519890432,1,296699.39,1
C1032143722,1,296699.39,1
C852926396,1,296349.8,1
C315643365,1,296349.8,1
C257884050,1,296333.54,1
C1650053869,1,296333.54,1
C796842245,1,296212.67,1
C1932157350,1,296212.67,1
C1858951589,1,296186.51,1
C1606793865,1,296186.51,1
C177042308,1,296156.97,1
C1382749859,1,296156.97,1
C1540448785,1,295664.18,1
C930467576,1,295205.08,1
C1570004468,1,295205.08,1
C728515752,1,295054.68,1
C1535946302,1,295054.68,1
C360215463,1,294989.71,1
C298906210,1,294989.71,1
C410437994,1,293470.64,1
C1445144451,1,293470.64,1
C902467451,1,292815.44,1
C1720512155,1,292815.44,1
C276080220,1,291527.75,1
C1048740617,1,291527.75,1
C1138105020,1,291519.84,1
C1607901570,1,291305.98,1
C1560190757,1,291305.98,1
C876551475,1,291264.2,1
C350043001,1,291264.2,1
C875460350,1,290491.12,1
C1333107954,1,290491.12,1
C58143708,1,290211.26,1
C2119322419,1,290211.26,1
C1799856639,1,290198.92,1
C1709832944,1,290198.92,1
C651955391,1,290090.57,1
C621851577,1,289177.34,1
C1686059852,1,289177.34,1
C1626435934,1,288263.38,1
C1298141757,1,288263.38,1
C920916112,1,288148.22,1
C1029607217,1,288148.22,1
C89259074,1,288032.02,1
C1630931168,1,287720.41,1
C1551847216,1,287720.41,1
C991624495,1,287040.14,1
C676682698,1,287040.14,1
C653164829,1,286835.21,1
C10969694,1,286835.21,1
C376115864,1,286769.07,1
C1562027253,1,286769.07,1
C1830145397,1,286670.9,1
C1129467798,1,286670.9,1
C58091991,1,286306.33,1
C1478839564,1,286306.33,1
C6772429,1,285382.07,1
C1098688796,1,285382.07,1
C171730324,1,285376.6,1
C1547058587,1,285376.6,1
C1539330075,1,285294.11,1
C1532572341,1,285294.11,1
C27924334,1,284000.25,1
C1354269038,1,284000.25,1
C487915581,1,283976.3,1
C1405363067,1,283976.3,1
C465712526,1,283429.1,1
