nameOrig,fraud_txn_count,fraud_amount,unique_receivers
C1504021552,1,418871.89,1
C1373058287,1,418871.89,1
C1963602022,1,418691.02,1
C1854590782,1,418691.02,1
C281624402,1,417620.07,1
C1833923167,1,417620.07,1
C2118315952,1,417217.89,1
C1644589912,1,417217.89,1
C661000203,1,417129.11,1
C1251324485,1,417129.11,1
C336307904,1,417103.68,1
C1450763584,1,417103.68,1
C650153052,1,416832.9,1
C1395649646,1,416832.9,1
C943280321,1,416284.7,1
C1635297602,1,416284.7,1
C749981943,1,416001.33,1
C990820697,1,415785.89,1
C1388535947,1,415785.89,1
C1772129702,1,415437.27,1
C1764187305,1,415437.27,1
C25184874,1,414973.48,1
C1903805843,1,414973.48,1
C266064444,1,414794.23,1
C1278483248,1,414794.23,1
C934172571,1,414394.38,1
C2071113920,1,414394.38,1
C239145615,1,414153.16,1
C1882912047,1,414153.16,1
C593887896,1,414095.91,1
C1558078875,1,414095.91,1
C84071102,1,412668.39,1
C1136118351,1,412668.39,1
C742014717,1,412511.32,1
C1575731939,1,412511.32,1
C24910757,1,411566.7,1
C1569480629,1,411566.7,1
C726906653,1,410299.86,1
C364474699,1,410299.86,1
C1831363253,1,408864.84,1
C1558543265,1,408864.84,1
C970648981,1,408724.54,1
C629384731,1,408724.54,1
C1375603076,1,407907.34,1
C117383322,1,407907.34,1
C162879753,1,407833.62,1
C1585122257,1,407833.62,1
C1732833995,1,407347.84,1
C1538572034,1,407347.84,1
C419252042,1,407320.01,1
C1339675214,1,407320.01,1
C926836772,1,407275.43,1
C1489529077,1,407275.43,1
C1948189565,1,407005.78,1
C1491819514,1,406864.17,1
C1077004516,1,406864.17,1
C2129660302,1,405400.26,1
C134085656,1,405400.26,1
C883452416,1,405062.33,1
C418222166,1,405062.33,1
C57037472,1,404394.04,1
C1213992157,1,404394.04,1
C1310120773,1,404185.57,1
C1287154806,1,404185.57,1
C254731202,1,404165.06,1
C1458768825,1,404165.06,1
C435979844,1,403975.39,1
C2112892697,1,403975.39,1
C1311838083,1,403274.41,1
C1168831022,1,403274.41,1
C2084058641,1,401575.19,1
C1684571589,1,401575.19,1
C570967174,1,401529.35,1
C330207825,1,401529.35,1
C1881462722,1,400758.85,1
C1350723099,1,400758.85,1
C709213920,1,400517.07,1
C391166048,1,400517.07,1
C656389518,1,400276.72,1
C1773081867,1,400276.72,1
C1959804825,1,400157.86,1
C1591659035,1,400157.86,1
C724693370,1,399045.08,1
C57771214,1,398724.6,1
C1731018841,1,398724.6,1
C836986280,1,398711.68,1
C1554476444,1,398711.68,1
C1810039949,1,398219.08,1
C1304547531,1,398219.08,1
C1880789333,1,398157.05,1
C1122751474,1,398157.05,1
C1389887414,1,398045.73,1
C1228762616,1,398045.73,1
C771336671,1,398041.98,1
C1674336510,1,398041.98,1
C824215467,1,397069.12,1
C767878011,1,397069.12,1
C1909320319,1,396757.22,1
C1392636479,1,396757.22,1
C705295084,1,395531.72,1
C497404985,1,395531.72,1
C1897206044,1,394886.13,1
C1107493587,1,394886.13,1
C667718878,1,394605.69,1
C1047697317,1,394605.69,1
C1802030448,1,394388.09,1
C1625333778,1,394388.09,1
C530405843,1,393699.17,1
C1660576685,1,393699.17,1
C742098592,1,392767.71,1
C612108923,1,392767.71,1
C1867095395,1,391855.44,1
C1221041967,1,391855.44,1
C1246584069,1,390763.24,1
C1160185399,1,390763.24,1
C964050738,1,389275.23,1
C1566001424,1,389275.23,1
C1292366795,1,389250.9,1
C1206877978,1,389250.9,1
C631988661,1,389214.05,1
C1298821369,1,389214.05,1
C1413288238,1,388171.95,1
C1228945957,1,388171.95,1
C374179954,1,387952.42,1
C321872585,1,387952.42,1
C85776880,1,387773.97,1
C1894511289,1,387773.97,1
C2000198791,1,387408.11,1
C180844213,1,387408.11,1
C436643721,1,386996.34,1
C1461649383,1,386996.34,1
C960563833,1,385567.18,1
C1218834080,1,385567.18,1
C1699346936,1,385556.82,1
C1422380255,1,385556.82,1
C220460934,1,385207.12,1
C1182722918,1,385207.12,1
C497827854,1,385050.58,1
C1629594935,1,385050.58,1
C457476945,1,383661.1,1
C369315575,1,383661.1,1
C881672878,1,382960.64,1
C749254504,1,382960.64,1
C692435443,1,381977.83,1
C1101780451,1,381977.83,1
C611134778,1,381247.3,1
C569564677,1,381247.3,1
C492377263,1,380214.33,1
C1014000122,1,380214.33,1
C336424141,1,379878.0,1
C1495269307,1,379878.0,1
C1259154516,1,379057.93,1
C1025414577,1,379057.93,1
C851631639,1,378688.65,1
C801354252,1,378688.65,1
C1584281400,1,378623.9,1
C1316763794,1,378623.9,1
C32558037,1,378527.71,1
C1803730185,1,378527.71,1
C620879020,1,378204.02,1
C1309442409,1,378204.02,1
C1265971736,1,377919.58,1
C1005458940,1,377919.58,1
C563591583,1,377096.39,1
C5128186,1,377096.39,1
C774105103,1,377038.53,1
C57383792,1,377038.53,1
C735977,1,376639.05,1
C1314499487,1,376639.05,1
C747436564,1,376367.26,1
C672988614,1,376367.26,1
C741331613,1,376059.27,1
C141206514,1,376059.27,1
C634556474,1,375419.35,1
C273275190,1,375419.35,1
C797411112,1,375141.86,1
C701624448,1,375141.86,1
C712970778,1,374178.28,1
C486342629,1,374178.28,1
C1957456794,1,373531.87,1
C1176876206,1,373531.87,1
C1753472917,1,373322.87,1
C1549769780,1,373322.87,1
C96988544,1,372703.48,1
C1795832752,1,372703.48,1
C466502993,1,372344.58,1
C2134607507,1,372344.58,1
C345189504,1,371771.44,1
C1654533591,1,371771.44,1
C686471933,1,371669.59,1
C1778038801,1,371669.59,1
C743630497,1,371449.7,1
C1572583311,1,371449.7,1
C355611635,1,370382.39,1
C1303980917,1,370382.39,1
C551192635,1,369505.41,1
C1841955309,1,369505.41,1
C688548413,1,369448.2,1
C2020495090,1,369448.2,1
C137478420,1,369306.87,1
C131199741,1,369306.87,1
C1879175902,1,369186.87,1
C1121219802,1,369186.87,1
C1685726737,1,368973.39,1
C1434246047,1,368973.39,1
C2106880723,1,368951.94,1
C1613048807,1,368951.94,1
C556184876,1,367980.99,1
C1573491047,1,367980.99,1
C1668210142,1,367631.15,1
C1509481580,1,367631.15,1
C715754415,1,367364.8,1
C1645177442,1,367364.8,1
C695418375,1,367263.47,1
C1555514424,1,367263.47,1
C193723315,1,367207.98,1
C1594841264,1,367207.98,1
C2113748548,1,366896.03,1
C1253782028,1,366896.03,1
C527145234,1,366014.33,1
C373022039,1,366014.33,1
C815195284,1,365332.78,1
C1014077257,1,365332.78,1
C516411527,1,365114.84,1
C1664110305,1,365114.84,1
C426265650,1,365099.76,1
C1936595952,1,365099.76,1
C337746955,1,365069.45,1
C1359467526,1,365069.45,1
C1929279421,1,364715.24,1
C1494182124,1,364715.24,1
C864862655,1,364375.51,1
C1765014536,1,364375.51,1
C627887471,1,364333.03,1
C1289446218,1,364333.03,1
C998593582,1,363378.75,1
C1736832400,1,363378.75,1
C739877872,1,362988.52,1
C1442171840,1,362988.52,1
C981578814,1,362837.15,1
C691233312,1,362837.15,1
C903484940,1,362672.57,1
C1069202179,1,362672.57,1
C1776783873,1,362631.05,1
C1251759902,1,362631.05,1
C48088685,1,362335.05,1
C1144862911,1,362335.05,1
C1825250063,1,362152.77,1
C1484448573,1,362152.77,1
C946052471,1,361877.28,1
C930621718,1,361877.28,1
C684758020,1,361559.69,1
C1287719145,1,361559.69,1
C877036651,1,361460.79,1
C136533160,1,361460.79,1
C886662804,1,360749.76,1
C881291661,1,360749.76,1
C739289668,1,360688.3,1
C62190783,1,360688.3,1
C831067844,1,358529.2,1
C2049488051,1,358529.2,1
C1621453124,1,358440.67,1
C1376413283,1,358440.67,1
C23700491,1,358159.13,1
C1549709638,1,358159.13,1
C496377670,1,357882.83,1
C151669603,1,357882.83,1
C353840221,1,357836.57,1
C198543509,1,357836.57,1
C45970482,1,357824.01,1
C1046302165,1,357824.01,1
C820024675,1,357226.8,1
C2080356866,1,357226.8,1
C768066152,1,356224.26,1
C1424948489,1,356224.26,1
C227175045,1,355969.72,1
C1246229535,1,355969.72,1
C2002728636,1,355909.21,1
C1946400298,1,355909.21,1
C348049773,1,355832.18,1
C1216944789,1,355832.18,1
C943049260,1,355151.57,1
C1895390666,1,355151.57,1
C829975560,1,354441.19,1
C633069844,1,354441.19,1
C1684585475,1,353874.22,1
C2082156144,1,353785.26,1
C1270362988,1,353785.26,1
C275034566,1,353313.55,1
C1330110958,1,353313.55,1
C2132462996,1,353094.9,1
C2075568104,1,353094.9,1
C793449159,1,353090.95,1
C1206624869,1,353090.95,1
C1947418069,1,353045.35,1
C1325126961,1,353045.35,1
C964511313,1,352179.76,1
C1338415821,1,352179.76,1
C2080405171,1,351912.04,1
C1976472089,1,351912.04,1
C570339054,1,351843.08,1
C1394122484,1,351843.08,1
C1773992583,1,351332.16,1
C1071813500,1,351332.16,1
C692830443,1,351268.75,1
C1019329213,1,351268.75,1
C1446312452,1,350800.27,1
C1071591900,1,350800.27,1
C1709961291,1,350789.59,1
C1269861924,1,350789.59,1
C58527359,1,350705.74,1
C1452168793,1,350705.74,1
C325422027,1,350233.08,1
C2139196557,1,350233.08,1
C986981998,1,350017.08,1
C1207780583,1,350017.08,1
C432374768,1,349627.64,1
C246515037,1,349627.64,1
C925944949,1,349619.91,1
C498614286,1,349619.91,1
C2059773310,1,348983.86,1
C1006058561,1,348983.86,1
C929585215,1,348952.97,1
C1242285764,1,348952.97,1
C1721589363,1,348915.96,1
C1627009225,1,348915.96,1
C983383771,1,348751.45,1
C1707939649,1,348751.45,1
C1671922232,1,348055.47,1
C1424747794,1,348055.47,1
C238168336,1,347893.16,1
C1743279167,1,347893.16,1
C531559294,1,346795.44,1
C1744798972,1,346795.44,1
C54851371,1,346704.55,1
C1332180070,1,346704.55,1
C171834973,1,346374.54,1
C1493875505,1,346374.54,1
C829436029,1,346293.24,1
C744665522,1,346293.24,1
C2146001467,1,346183.99,1
C2061792169,1,346183.99,1
C1642338581,1,346103.09,1
C1280889353,1,346103.09,1
C338054971,1,345802.34,1
C1089670756,1,345802.34,1
C548836195,1,345533.89,1
C370789557,1,345533.89,1
C264616990,1,345526.4,1
C1313615833,1,345526.4,1
C1514359401,1,345425.57,1
C1397090856,1,345425.57,1
C1604322396,1,345116.0,1
C1587485060,1,345116.0,1
C333316191,1,344886.44,1
C278939913,1,344886.44,1
C87393659,1,344673.46,1
C672095034,1,344673.46,1
C549010172,1,343999.8,1
C1079154167,1,343999.8,1
C318150552,1,343972.5,1
C265189494,1,343972.5,1
C818983201,1,343429.34,1
C2015128737,1,343429.34,1
C55629100,1,343177.04,1
C1919174675,1,343177.04,1
C671195185,1,342988.79,1
C1522760202,1,342988.79,1
C498197079,1,342970.95,1
C1947443919,1,342970.95,1
C2068848263,1,342675.47,1
C1778106585,1,342675.47,1
C662184778,1,342309.91,1
C1944000382,1,342309.91,1
C870356100,1,342120.59,1
C1280846631,1,342120.59,1
C865099324,1,341956.42,1
C1806925834,1,341956.42,1
C570894780,1,341441.17,1
C204567702,1,341441.17,1
C56193098,1,340936.99,1
C1355922572,1,340936.99,1
C2031273483,1,340665.18,1
C1350659055,1,340665.18,1
C491994230,1,340198.41,1
C1369188336,1,340198.41,1
C1783169722,1,340119.98,1
C1649956184,1,340119.98,1
C786484425,1,339682.13,1
C2013999242,1,339682.13,1
C433192438,1,339275.64,1
C427722942,1,339275.64,1
C354542931,1,339152.24,1
C1701872761,1,339152.24,1
C449727386,1,338364.14,1
C1396691078,1,338364.14,1
C958803448,1,338293.14,1
C1232836519,1,338293.14,1
C1915521741,1,338229.88,1
C1791019967,1,338229.88,1
C2093423573,1,338083.76,1
C1670265588,1,338083.76,1
C1860206969,1,338062.05,1
C1562312616,1,338062.05,1
C889382301,1,337994.64,1
C425422557,1,337994.64,1
C2029593206,1,337974.21,1
C1171102344,1,337974.21,1
C206355745,1,337810.17,1
C1598819354,1,337810.17,1
C976181773,1,337287.72,1
C1022326247,1,337287.72,1
C927102285,1,336917.97,1
C1108270870,1,336917.97,1
C1945733096,1,335859.86,1
C1805393654,1,335859.86,1
C89283631,1,335219.49,1
C1775717184,1,335219.49,1
C1990249992,1,335094.53,1
C133235498,1,335094.53,1
C1472409848,1,335071.5,1
C1146444663,1,335071.5,1
C693388130,1,334890.91,1
C1711836423,1,334890.91,1
C292943018,1,334790.89,1
C2135188443,1,334790.89,1
C1374233613,1,334276.08,1
C1006070662,1,334276.08,1
C727455113,1,333390.18,1
C1517430908,1,333390.18,1
C1816884932,1,333082.71,1
C1332702654,1,333082.71,1
C645124798,1,332729.54,1
C172163835,1,332151.67,1
C1471998742,1,332151.67,1
C729983243,1,332138.32,1
C520847673,1,332138.32,1
C1549516546,1,331829.94,1
C1357985676,1,331829.94,1
C1734852637,1,331729.06,1
C1287144716,1,331729.06,1
C550919269,1,330756.72,1
C2036720607,1,330756.72,1
C858235429,1,330665.02,1
C1938184125,1,330665.02,1
C94784819,1,330218.85,1
C612855677,1,330218.85,1
C699198167,1,329937.88,1
C148278282,1,329937.88,1
C2099623572,1,329728.11,1
C1588740494,1,329728.11,1
C1663993817,1,329424.14,1
C1223797124,1,329424.14,1
C665359708,1,329156.43,1
C1966259064,1,329156.43,1
C2044227018,1,329055.47,1
C1091119024,1,329055.47,1
C1956897867,1,328427.77,1
C1592579801,1,328427.77,1
C546304299,1,328110.3,1
C539030556,1,328110.3,1
C1234242622,1,327791.14,1
C1118147077,1,327791.14,1
C505663484,1,327773.15,1
C1561550785,1,327773.15,1
C2013471968,1,327282.92,1
C1217101602,1,327282.92,1
C237051726,1,326884.31,1
C1259393771,1,326884.31,1
C860160503,1,326394.8,1
C541833778,1,326394.8,1
C193546785,1,326250.51,1
C1592906945,1,326250.51,1
C726617458,1,326052.83,1
C1348697498,1,326052.83,1
C597823644,1,325732.34,1
C1544110174,1,325732.34,1
C460734138,1,325668.67,1
C126871882,1,325668.67,1
C980546604,1,325470.07,1
C570536992,1,325470.07,1
C905192559,1,325242.69,1
C464286204,1,325242.69,1
C919525792,1,323726.61,1
C509686434,1,323726.61,1
C895065191,1,322991.82,1
C570470570,1,322991.82,1
C1769157927,1,322585.04,1
C1362065573,1,322585.04,1
C2110396645,1,322329.78,1
C1524859544,1,322329.78,1
C1982559118,1,322113.91,1
C1765119291,1,322113.91,1
C99535161,1,321883.89,1
C159404315,1,321883.89,1
C671609278,1,321465.0,1
C1409640196,1,321465.0,1
C509024717,1,321307.31,1
C28062325,1,321307.31,1
C1559351249,1,321241.84,1
C1552999118,1,321241.84,1
C987967282,1,320977.49,1
C2084614974,1,320977.49,1
C1622600988,1,319974.69,1
C1581587658,1,319974.69,1
C765034168,1,319887.08,1
C1989363857,1,319887.08,1
C804647095,1,319883.28,1
C1346194314,1,319883.28,1
C892428215,1,319208.14,1
C1314274977,1,319208.14,1
C621941841,1,317787.12,1
C1356517693,1,317787.12,1
C586226957,1,316882.94,1
C1238333344,1,316882.94,1
C350145239,1,316877.85,1
C314495113,1,316877.85,1
C300052859,1,315712.36,1
C23801397,1,315712.36,1
C676090557,1,315654.19,1
C137902575,1,315654.19,1
C846061626,1,314976.75,1
C1426238541,1,314976.75,1
C1462280812,1,314251.58,1
C809683747,1,313936.67,1
C175684535,1,313936.67,1
C624146963,1,313697.44,1
C1043016955,1,313697.44,1
C711446907,1,313418.28,1
C2021456831,1,313418.28,1
C258594657,1,312971.23,1
C1786265629,1,312971.23,1
C2134322170,1,312955.14,1
C2016423927,1,312955.14,1
C2064377910,1,312151.06,1
C1815382629,1,312151.06,1
C65054182,1,311832.17,1
C269908889,1,311832.17,1
C1728700338,1,311487.14,1
C171655471,1,311487.14,1
C1795452410,1,311234.46,1
C1635920550,1,311234.46,1
C555674757,1,310873.76,1
C1571315901,1,310873.76,1
C1591378177,1,310726.29,1
C1125292418,1,310726.29,1
C287179256,1,310712.71,1
C1052841054,1,310712.71,1
C587256083,1,309958.79,1
C1943739339,1,309958.79,1
C296795076,1,309488.9,1
C2064051443,1,309488.9,1
C906689307,1,309254.05,1
C1323797959,1,309254.05,1
C934745802,1,309061.5,1
C1528703111,1,309061.5,1
C1694608932,1,308778.37,1
C1035275557,1,308778.37,1
C281912643,1,307739.18,1
C1066119351,1,307739.18,1
C1857166284,1,307455.42,1
C103081762,1,307455.42,1
C1665711617,1,306833.41,1
C1531491177,1,306833.41,1
C1742581388,1,306691.05,1
C1064966733,1,306691.05,1
C78926936,1,306675.37,1
C557227834,1,306675.37,1
C1263270388,1,306505.03,1
C1205102139,1,306505.03,1
C208491415,1,306419.73,1
C1806758197,1,306419.73,1
C1519807189,1,306213.63,1
C1331582731,1,306213.63,1
C240039250,1,305846.12,1
C1966738869,1,305846.12,1
C337026029,1,305817.12,1
C1107960128,1,305817.12,1
C230128781,1,305710.24,1
C1833008968,1,305710.24,1
C1711670940,1,305627.0,1
C1600031018,1,305627.0,1
C1505496365,1,305183.84,1
C1457867360,1,305183.84,1
C1435733286,1,304472.46,1
C1232941779,1,304472.46,1
C378617827,1,304085.48,1
C1476565151,1,304085.48,1
C959102961,1,303846.74,1
C1148860488,1,303846.74,1
C255761581,1,303432.45,1
C13476489,1,303432.45,1
C648990331,1,302227.56,1
C1814350435,1,302227.56,1
C1960915719,1,301579.42,1
C1802836404,1,301579.42,1
C2089040405,1,301193.32,1
C2042509361,1,301193.32,1
C529456580,1,299298.5,1
C1854457875,1,299298.5,1
C744892229,1,299172.82,1
C1770563900,1,299172.82,1
C1641749166,1,299016.86,1
C1499900306,1,299016.86,1
C87645050,1,298754.96,1
C2016166822,1,298754.96,1
C787438846,1,298384.21,1
C1678582584,1,298384.21,1
C331578052,1,298365.86,1
C1916355655,1,298365.86,1
C776297547,1,297846.16,1
C384242072,1,297846.16,1
C777990468,1,297465.74,1
C2134600514,1,297465.74,1
C211401092,1,296977.69,1
C1809361448,1,296977.69,1
C136928681,1,296940.32,1
C1122268687,1,296940.32,1
C724206684,1,296699.39,1
C1746633930,1,296699.39,1
C1660861590,1,296349.8,1
C1518895613,1,296349.8,1
C1938399138,1,296333.54,1
C1473328942,1,296333.54,1
C933352682,1,296212.67,1
C1654886923,1,296212.67,1
C792080112,1,296186.51,1
C306373969,1,296186.51,1
C801116845,1,296156.97,1
C1706729494,1,296156.97,1
C1726326177,1,295664.18,1
C1446413189,1,295664.18,1
C668078462,1,295205.08,1
C1005007866,1,295205.08,1
C1950985216,1,295054.68,1
C1250562537,1,295054.68,1
C1641162834,1,294989.71,1
C1095002086,1,294989.71,1
C693010447,1,293470.64,1
C1051179941,1,293470.64,1
C4952914,1,292815.44,1
C1412325787,1,292815.44,1
C342207020,1,291527.75,1
C1188824015,1,291527.75,1
C485214392,1,291519.84,1
C71665357,1,291305.98,1
C1962370851,1,291305.98,1
C189611887,1,291264.2,1
C163614138,1,291264.2,1
C1637432706,1,290491.12,1
C1428518412,1,290491.12,1
C276602564,1,290211.26,1
C1644604977,1,290211.26,1
C1884412313,1,290198.92,1
C1130239772,1,290198.92,1
C2076884011,1,290090.57,1
C1056695718,1,290090.57,1
C46387531,1,289177.34,1
C1784743677,1,289177.34,1
C747807405,1,288263.38,1
C684914427,1,288263.38,1
C842156378,1,288148.22,1
C1539629881,1,288148.22,1
C44622712,1,288032.02,1
C1287690661,1,288032.02,1
C1664641098,1,287720.41,1
C1152041857,1,287720.41,1
C601193350,1,287040.14,1
C363126293,1,287040.14,1
C2076387037,1,286835.21,1
C1993331914,1,286835.21,1
C1848884000,1,286769.07,1
C1444107396,1,286769.07,1
C468670582,1,286670.9,1
C2005707747,1,286670.9,1
C822440427,1,286306.33,1
C1512944654,1,286306.33,1
C2026773227,1,285382.07,1
C1799496993,1,285382.07,1
C819453413,1,285376.6,1
C1221197048,1,285376.6,1
C1340063228,1,285294.11,1
C1241779064,1,285294.11,1
C1797578392,1,284000.25,1
C1668487774,1,284000.25,1
C2004415604,1,283976.3,1
C1853423819,1,283976.3,1
C712071117,1,283429.1,1
C1379628544,1,283429.1,1
C828404341,1,283415.1,1
C1663497956,1,283415.1,1
C2116041382,1,283400.42,1
C1745208932,1,283400.42,1
C817947790,1,283121.68,1
C1974514643,1,283121.68,1
C937056998,1,282500.69,1
C750260053,1,282500.69,1
C847682979,1,282332.91,1
C830157856,1,282332.91,1
C922219750,1,282272.93,1
C837464075,1,282272.93,1
C1799860706,1,282018.0,1
C1419296243,1,282018.0,1
C47524114,1,281743.12,1
C2139323336,1,281743.12,1
C608125181,1,281439.26,1
C2046985152,1,281439.26,1
C745740843,1,281087.01,1
C1178698517,1,281087.01,1
C1744244738,1,281023.82,1
C1500797086,1,281023.82,1
C1854432307,1,280258.44,1
C1438677474,1,280258.44,1
C616239672,1,279826.54,1
C1042499011,1,279826.54,1
C573479496,1,279776.54,1
C1870117792,1,279776.54,1
C2057236817,1,279728.8,1
C1078571218,1,279728.8,1
C191042832,1,278619.91,1
C117810868,1,278619.91,1
C47565118,1,278577.6,1
C270286609,1,278577.6,1
C489647033,1,277970.88,1
C2028451849,1,277611.08,1
C1304518547,1,277611.08,1
C2144116571,1,277582.53,1
C1512896686,1,277582.53,1
C1606328682,1,277485.25,1
C1505030258,1,277485.25,1
C190615987,1,277048.48,1
C1001765380,1,277048.48,1
C238489119,1,276298.49,1
C2044117692,1,276298.49,1
C921347828,1,276253.24,1
C1540529421,1,276253.24,1
C2133722439,1,276042.59,1
C1933312509,1,276042.59,1
C229722378,1,275082.0,1
C10602288,1,275082.0,1
C1459244245,1,274799.58,1
C1263652542,1,274799.58,1
C589532361,1,274125.77,1
C1814867638,1,274125.77,1
C212390173,1,273821.76,1
C121294173,1,273821.76,1
C1899026016,1,273746.13,1
C1085303819,1,273746.13,1
C991455479,1,273408.94,1
C243815922,1,273408.94,1
C1617762204,1,272997.35,1
C1063225525,1,272997.35,1
C476640492,1,272791.44,1
C1671353324,1,272791.44,1
C1054530162,1,272776.59,1
C1010536295,1,272776.59,1
C1588399421,1,272716.64,1
C1539029017,1,272716.64,1
C2141717111,1,272637.22,1
C1856352651,1,272637.22,1
C961503749,1,272187.2,1
C1661574690,1,272187.2,1
C71055143,1,271908.4,1
C1340312777,1,271908.4,1
C659199413,1,271731.05,1
C48017106,1,271731.05,1
C681064264,1,271229.8,1
C1621078729,1,271229.8,1
C213083209,1,271150.29,1
C1431720928,1,271150.29,1
C280460099,1,269722.42,1
C1709776685,1,269722.42,1
C1709469664,1,269692.53,1
C165949141,1,269692.53,1
C1904367873,1,269545.63,1
C1309775985,1,269545.63,1
C2019808660,1,269476.09,1
C1998191223,1,269476.09,1
C1859628307,1,269187.87,1
C185770751,1,269187.87,1
C213790449,1,268762.37,1
C2005257689,1,268762.37,1
C775733773,1,268641.82,1
C2038670336,1,268641.82,1
C316319818,1,268366.47,1
C1593902970,1,268366.47,1
C810552146,1,268230.43,1
C163362068,1,268230.43,1
C787135844,1,267564.83,1
C609937899,1,267564.83,1
C2060513697,1,266836.35,1
C1419831454,1,266836.35,1
C862440440,1,266766.78,1
C2105673103,1,266766.78,1
C1640647431,1,266746.42,1
C1311443000,1,266746.42,1
C1746999041,1,266546.68,1
C1561774472,1,266546.68,1
C1473906713,1,266351.6,1
C1353043821,1,266351.6,1
C905502978,1,265961.0,1
C1978041486,1,265961.0,1
C622612270,1,265836.1,1
C1682150994,1,265836.1,1
C2046465313,1,265747.73,1
C1027432342,1,265747.73,1
C871433982,1,265680.73,1
C74206025,1,265680.73,1
C1912538788,1,264949.69,1
C1571743599,1,264949.69,1
C198831985,1,264286.19,1
C1648091455,1,264286.19,1
C826118779,1,264058.41,1
C519152863,1,264058.41,1
C850961884,1,263401.81,1
C806437930,1,263401.81,1
C1968069428,1,262960.23,1
C1013385845,1,262960.23,1
C678590002,1,262678.53,1
C1216671275,1,262678.53,1
C383717053,1,262434.54,1
C2101686389,1,262434.54,1
C785242501,1,261874.86,1
C660614375,1,261874.86,1
C913474262,1,261742.96,1
C1019233817,1,261742.96,1
C829550304,1,261331.82,1
C1036650085,1,261331.82,1
C2004565977,1,260408.9,1
C1963047520,1,260408.9,1
C722639909,1,259820.39,1
C160893459,1,259820.39,1
C959540138,1,259186.43,1
C1374344025,1,259186.43,1
C1860471678,1,259103.16,1
C1848705400,1,259103.16,1
C205274654,1,258570.41,1
C1873532764,1,258570.41,1
C1226129332,1,258355.42,1
C1113162093,1,258355.42,1
C866838575,1,258103.59,1
C2058115852,1,258103.59,1
C387427558,1,257988.47,1
C1245702576,1,257988.47,1
C569133281,1,257811.92,1
C1968269776,1,257811.92,1
C735929753,1,257643.59,1
C309297026,1,257643.59,1
C962450896,1,256705.68,1
C310145134,1,256705.68,1
C2126395117,1,256556.98,1
C1479418663,1,256556.98,1
C383197535,1,256417.06,1
C1441986673,1,256417.06,1
C492047979,1,255557.12,1
C2122166618,1,255557.12,1
C1873655308,1,255286.59,1
C1033789899,1,255286.59,1
C891040808,1,255028.93,1
C1965921392,1,255028.93,1
C45849369,1,254947.37,1
C1850623085,1,254947.37,1
C1733889808,1,254773.22,1
C127960549,1,254773.22,1
C1828919793,1,254719.63,1
C1634365603,1,254719.63,1
C952265131,1,254564.81,1
C1458012832,1,254564.81,1
C1619730527,1,254528.76,1
C1413607654,1,254528.76,1
C339904211,1,254440.83,1
C1310756162,1,254440.83,1
C930019406,1,254167.15,1
C514076656,1,254167.15,1
C1375615484,1,253793.28,1
C1168663550,1,253793.28,1
C1723448657,1,253672.83,1
C1443107751,1,253672.83,1
C1465089227,1,253648.68,1
C1000036340,1,253648.68,1
C918476031,1,253498.36,1
C1225846669,1,253498.36,1
C1705481252,1,253261.96,1
C157115581,1,253261.96,1
C293823168,1,253261.36,1
C1059771191,1,253261.36,1
C1817806739,1,252667.75,1
C1221985222,1,252667.75,1
C230861644,1,252417.45,1
C1220229602,1,252417.45,1
C636129537,1,252189.32,1
C1835922143,1,252189.32,1
C370765252,1,251832.96,1
C1019966301,1,251832.96,1
C1957817562,1,251683.05,1
C1112029444,1,251683.05,1
C879463132,1,251621.18,1
C1370708725,1,251621.18,1
C624684299,1,251199.91,1
C482850122,1,251199.91,1
C995170133,1,251140.96,1
C1404051898,1,251140.96,1
C937391405,1,251118.04,1
C1837848776,1,251118.04,1
C788474412,1,250223.24,1
C598087095,1,250223.24,1
C220059815,1,249984.75,1
C1735200144,1,249984.75,1
C712828337,1,249791.3,1
C2018224474,1,249791.3,1
C2136238029,1,249749.05,1
C1809515003,1,249749.05,1
C372564056,1,249365.63,1
C1261928380,1,249365.63,1
C862942009,1,249159.26,1
C1962232117,1,249159.26,1
C682034633,1,249017.98,1
C1688050315,1,249017.98,1
C732436109,1,248962.83,1
C1321333910,1,248962.83,1
C853284926,1,248799.49,1
C315569976,1,248799.49,1
C2096636104,1,248409.56,1
C1492323121,1,248409.56,1
C120655142,1,248242.32,1
C1026095459,1,248242.32,1
C551643409,1,248123.95,1
C1876256795,1,248123.95,1
C1968752639,1,248071.56,1
C1429503291,1,248071.56,1
C1474711983,1,248056.41,1
C1055229266,1,248056.41,1
C1778045793,1,248043.99,1
C1328801948,1,248043.99,1
C1202798946,1,247877.03,1
C1045305148,1,247877.03,1
C832863308,1,247455.25,1
C2126511572,1,247455.25,1
C1588962215,1,246938.77,1
C1249676524,1,246938.77,1
C498213361,1,246402.71,1
C1927784651,1,246402.71,1
C278640000,1,246280.14,1
C1198680659,1,246280.14,1
C2080432617,1,246250.77,1
C187250365,1,246250.77,1
C1191013532,1,245991.5,1
C1152264725,1,245991.5,1
C174478461,1,245970.86,1
C1529702229,1,245970.86,1
C468833365,1,245694.84,1
C1615152184,1,245694.84,1
C1830554141,1,245155.25,1
C1770262477,1,245155.25,1
C568285041,1,245106.78,1
C1403929359,1,245106.78,1
C696147355,1,244814.12,1
C2138181348,1,244814.12,1
C189647886,1,244519.75,1
